22.3,22.430582284927368,0.22,nan,0.23076923076923078,0.3392857142857143,0.3208020050125313,0.625,0.29371271225332723,0.2720542874768661,0.1711566091954023,nan,0.022,0.0,0.003,0.038,0.128,0.005,0.64,0.441,0.953,0.0
26.05,21.86725687980652,0.2948061448427213,nan,nan,0.20348837209302326,0.2488479262672811,0.56,0.2410092807424594,0.365,0.2385831381733021,0.2896174863387978,0.403,0.0,0.0,0.07,0.054,0.014,0.831,0.365,0.815,0.053
31.9,21.465575218200684,0.3136261261261261,nan,nan,0.26576576576576577,0.27552275522755226,0.6111111111111112,0.3484848484848485,0.3968253968253968,0.2882152006831768,0.3013066871637202,0.557,0.0,0.0,0.118,0.224,0.011,0.713,0.5,0.675,0.392
32.66,21.331866025924683,0.32043795620437954,nan,nan,0.3192307692307692,0.266046511627907,0.4117647058823529,0.5134788189987163,0.3748159057437408,0.302015975656143,0.3133535660091047,0.439,0.0,0.0,0.083,0.572,0.056,0.4,0.509,0.794,0.413
36.65,21.010597229003906,0.358788676761027,nan,nan,0.305993690851735,0.2974442631865144,0.4448051948051948,0.445141065830721,0.3883426966292135,0.38136986301369863,0.34986595174262736,0.545,0.0,0.0,0.097,0.547,0.137,0.568,0.553,0.696,0.522
37.87,20.852124452590942,0.357679180887372,nan,nan,0.28960817717206133,0.30815347721822545,0.3898916967509025,0.5095095095095095,0.4007142857142857,0.3894736842105263,0.3875262789067975,0.524,0.0,0.0,0.17,0.514,0.216,0.509,0.561,0.74,0.553
39.68,20.701165676116943,0.36742147552958365,nan,nan,0.31556503198294245,0.34070490670352455,0.38580246913580246,0.5067340067340067,0.44798657718120805,0.39329896907216494,0.3865073787772312,0.503,0.0,0.0,0.148,0.493,0.375,0.602,0.534,0.763,0.55
41.36,20.537165880203247,0.4308411214953271,nan,nan,0.3348519362186788,0.3219954648526077,0.3810316139767055,0.5315487571701721,0.48692515779981965,0.4396999422965955,0.3934025656689065,0.461,0.0,0.0,0.147,0.568,0.458,0.556,0.54,0.762,0.644
41.09,20.571444749832153,0.41059094397544127,nan,nan,0.3122866894197952,0.29693486590038315,0.40574506283662476,0.5438799076212472,0.4776902887139108,0.46172993154947106,0.43310131477184843,0.535,0.0,0.0,0.183,0.62,0.452,0.471,0.546,0.742,0.56
42.81,20.380289554595947,0.4710526315789474,nan,nan,0.3567467652495379,0.38269402319357715,0.3529801324503311,0.5556521739130434,0.47642679900744417,0.42517006802721086,0.3987220447284345,0.537,0.0,0.0,0.193,0.429,0.533,0.639,0.576,0.75,0.624
42.93,20.35892677307129,0.45263157894736844,nan,nan,0.3248730964467005,0.3496214728148658,0.3867403314917127,0.5411365564037319,0.5292307692307693,0.43995446784291403,0.40494166094715167,0.516,0.0,0.0,0.192,0.508,0.56,0.638,0.516,0.773,0.59
44.32,20.220203161239624,0.4228237015362107,nan,nan,0.36312849162011174,0.36892488954344627,0.3995617238860482,0.5390127388535032,0.5071942446043165,0.49274406332453824,0.41952861952861953,0.578,0.0,0.0,0.195,0.501,0.547,0.677,0.564,0.747,0.623
45.08,20.12928831577301,0.42938254080908445,nan,nan,0.3261964735516373,0.40036396724294815,0.39959155888359427,0.5472636815920398,0.5413826679649465,0.5488782051282052,0.4096109839816934,0.605,0.0,0.0,0.259,0.44,0.587,0.66,0.556,0.685,0.716
44.95,20.120348691940308,0.464349376114082,nan,nan,0.3601823708206687,0.3698910081743869,0.3871559633027523,0.5795918367346938,0.630407911001236,0.45141588006662964,0.43876882776686316,0.521,0.0,0.0,0.237,0.543,0.633,0.568,0.51,0.813,0.67
45.54,20.063799381256104,0.4388888888888889,nan,nan,0.3391115926327194,0.38547904191616766,0.4038039502560351,0.6139438085327783,0.5493358633776091,0.5195876288659794,0.4233576642335766,0.553,0.0,0.0,0.313,0.515,0.552,0.59,0.579,0.756,0.696
45.63,20.06958508491516,0.4321745057941377,nan,nan,0.3509015256588072,0.3838304552590267,0.407202216066482,0.5093039283252929,0.60412147505423,0.4872994652406417,0.4685714285714286,0.634,0.0,0.0,0.253,0.489,0.588,0.739,0.557,0.729,0.574
47.37,19.90970015525818,0.4782993799822852,0.5342465753424658,nan,0.40809968847352024,0.37176165803108807,0.44471153846153844,0.5316927665920954,0.5983690112130479,0.5040957781978576,0.4584192439862543,0.54,0.039,0.0,0.262,0.574,0.555,0.713,0.587,0.8,0.667
46.16,19.973286628723145,0.4125615763546798,0.0,nan,0.36790123456790125,0.3643958868894602,0.42304939155332855,0.660377358490566,0.5707635009310987,0.5405998536942209,0.42096120440069484,0.67,0.0,0.0,0.149,0.567,0.591,0.56,0.613,0.739,0.727
47.51,19.85519313812256,0.48482362592288764,nan,nan,0.3706199460916442,0.35411764705882354,0.44095665171898357,0.5972894482090997,0.5992063492063492,0.5517985611510792,0.44904458598726116,0.591,0.0,0.0,0.275,0.602,0.59,0.617,0.604,0.767,0.705
48.33,19.79831850528717,0.5012744265080714,nan,nan,0.3416058394160584,0.40046838407494145,0.49496080627099664,0.5029742233972241,0.6646848989298454,0.5639913232104121,0.4669260700389105,0.59,0.0,0.0,0.468,0.513,0.442,0.761,0.559,0.78,0.72
49.19,19.702459454536438,0.4917910447761194,0.6153846153846154,nan,0.3588410104011887,0.3848750844024308,0.4740450538687561,0.627979274611399,0.6430107526881721,0.5722713864306784,0.4736156351791531,0.659,0.016,0.0,0.483,0.57,0.484,0.606,0.598,0.776,0.727
49.62,19.664150595664978,0.5085756897837435,1.0,nan,0.38716814159292035,0.42668863261943984,0.41718213058419246,0.5455882352941176,0.6863468634686347,0.6382791922739245,0.43824027072758037,0.682,0.001,0.0,0.35,0.518,0.607,0.742,0.558,0.727,0.777
49.62,19.642417788505554,0.5176767676767676,1.0,nan,0.38461538461538464,0.4262023217247098,0.43209876543209874,0.5950342465753424,0.6662908680947013,0.6040688575899843,0.4182939362795478,0.615,0.001,0.0,0.365,0.514,0.595,0.695,0.591,0.772,0.814
49.93,19.614962816238403,0.45330859616573904,0.7,nan,0.432,0.4074074074074074,0.4385593220338983,0.5012936610608021,0.7117346938775511,0.6412639405204461,0.49728260869565216,0.733,0.042,0.0,0.27,0.572,0.621,0.775,0.558,0.69,0.732
51.04,19.516318798065186,0.5087319665907365,0.6339869281045751,nan,0.4025157232704403,0.4042253521126761,0.44699777613046704,0.5708812260536399,0.658695652173913,0.5590062111801242,0.5255417956656346,0.67,0.097,0.0,0.32,0.574,0.603,0.745,0.606,0.81,0.679
50.18,19.5755352973938,0.4847841472045294,1.0,nan,0.4110512129380054,0.42502004811547717,0.4203093476798924,0.5974542561654733,0.6685456595264938,0.5130759651307597,0.5162241887905604,0.685,0.005,0.0,0.305,0.53,0.625,0.751,0.593,0.824,0.7
50.7,19.5419282913208,0.5576430401366353,nan,nan,0.36678832116788324,0.4452488687782805,0.4144144144144144,0.6312849162011173,0.6264189886480909,0.6037037037037037,0.4634146341463415,0.653,0.0,0.0,0.402,0.492,0.644,0.678,0.607,0.815,0.779
51.66,19.425541639328003,0.5457413249211357,0.6933333333333334,nan,0.4050131926121372,0.4259401381427475,0.4368932038834951,0.5083798882681564,0.7125307125307125,0.61003861003861,0.5167364016736402,0.692,0.052,0.0,0.307,0.555,0.63,0.819,0.58,0.79,0.741
